avg_epoch_time,total_training_time,total_num_epochs,num_epochs_early_stopping,patience,loss_function,test_loss,test_loss_error,optimiser,learning_rate,activation_function,no_hidden_layers,batch_size,no_nodes,predicted_feature,predictor_features,training_loss,overfitting,test_size,dropout_rate,accuracy_threshold,Emittance_train_loss,Emittance_test_loss,Emittance_test_accuracy,Beam Energy_train_loss,Beam Energy_test_loss,Beam Energy_test_accuracy,Beam Spread_train_loss,Beam Spread_test_loss,Beam Spread_test_accuracy
0.08763733336871321,7.248864650726318,1000,44,20,MSELoss(),612987.7701271187,175636.4747953648,Adam,0.01,Leaky ReLU,18,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",662536.767578125,Test was better??,0.1,0.2,0.1,8085159.311440678,1838956.097457627,0.1016949152542373,0.0030555158594062835,0.0006000117006143397,0.9830508474576272,35.31968739073155,7.168689501487602,0.7203389830508474
0.08756268295374783,5.445087194442749,1000,33,20,MSELoss(),848914.4936440678,279918.1149656639,Adam,0.01,Leaky ReLU,18,30,18,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",618498.4931640625,Overfitting,0.1,0.2,0.1,7547745.174788136,2546732.6673728814,0.059322033898305086,0.0028741193177588917,0.0007505143550619231,0.9661016949152542,33.21057039802357,10.822951397653354,0.6949152542372882
0.0866790659524299,6.162703275680542,1000,37,20,MSELoss(),388843.2033898305,98124.63823616515,Adam,0.01,Leaky ReLU,18,30,24,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",813729.4345703125,Test was better??,0.1,0.2,0.1,9930199.337923728,1166520.7754237289,0.05084745762711865,0.001728936140198592,0.0003695418496845069,1.0,58.1789396172863,8.890085535534357,0.5847457627118644
0.09216745801874109,6.481785297393799,1000,37,20,MSELoss(),592586.7123940678,325885.2040983222,Adam,0.01,Leaky ReLU,18,30,30,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",671395.052734375,Test was better??,0.1,0.2,0.1,8193265.328389831,1777752.5370762711,0.06779661016949153,0.0038182832620311845,0.0010552873511372482,1.0,30.330093553510764,7.4430136438143455,0.6694915254237288
0.10589641567907836,7.6998066902160645,1000,38,20,MSELoss(),670859.8389830509,221422.08240716063,Adam,0.01,Leaky ReLU,18,30,36,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",670826.171875,Overfitting,0.1,0.2,0.1,8186325.873940678,2012573.8029661018,0.07627118644067797,0.0037314128490772602,0.0006395146907780761,0.9915254237288136,27.744343745506416,5.869581141714322,0.635593220338983
0.11523678054412206,6.492333889007568,1000,30,20,MSELoss(),685437.3924788135,301833.4475962046,Adam,0.01,Leaky ReLU,21,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",654711.0654296875,Overfitting,0.1,0.2,0.1,7989658.585805085,2056301.9862288137,0.025423728813559324,0.0033245267375111897,0.00079696099924997,0.9661016949152542,35.65196823265593,10.160686977839065,0.6949152542372882
0.14556944370269775,6.661099195480347,1000,24,20,MSELoss(),1007408.2521186441,663049.0367362137,Adam,0.01,Leaky ReLU,21,30,18,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",589300.9580078125,Overfitting,0.1,0.2,0.1,7191438.392478813,3022211.3940677964,0.059322033898305086,0.003133882103503634,0.0008125628129642267,0.9576271186440678,30.79916743403774,13.381766537488517,0.635593220338983
0.2825300257652998,21.515578508377075,1000,40,20,MSELoss(),607535.3328919491,557219.1835543013,Adam,0.01,Leaky ReLU,21,30,24,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",672752.296875,Test was better??,0.1,0.2,0.1,8209822.150423729,1822599.2701271186,0.07627118644067797,0.0027539534814916234,0.0005027993648289308,0.9915254237288136,36.64146520323673,6.824923850722232,0.8050847457627118
0.18378437161445618,8.59855580329895,1000,25,20,MSELoss(),788972.2595338983,210080.79535808362,Adam,0.01,Leaky ReLU,21,30,30,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",628528.0009765625,Overfitting,0.1,0.2,0.1,7670138.914194915,2366905.7118644067,0.1016949152542373,0.0028992526852762547,0.0007598107538612213,0.9661016949152542,33.478434035333535,10.998540344884841,0.6694915254237288
0.13683002907782793,8.398006200790405,1000,32,20,MSELoss(),874707.5,467140.87827277713,Adam,0.01,Leaky ReLU,21,30,36,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",601228.630859375,Overfitting,0.1,0.2,0.1,7337001.276483051,2624113.4798728814,0.05084745762711865,0.0018950569888841267,0.00054222789999508,1.0,25.849121617058575,8.84439606585745,0.6864406779661016
0.1570718058695396,7.168773412704468,1000,24,20,MSELoss(),727318.6493644068,320970.16782245354,Adam,0.01,Leaky ReLU,25,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",644305.205078125,Overfitting,0.1,0.2,0.1,7862672.669491526,2181947.9470338984,0.06779661016949153,0.0031198878176668184,0.00062666264149534,0.9830508474576272,34.8854571479862,7.910830699791343,0.7457627118644068
0.25628586411476134,19.262287378311157,1000,40,20,MSELoss(),781386.622351695,230337.2586796112,Adam,0.01,Leaky ReLU,25,30,18,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",636843.2802734375,Overfitting,0.1,0.2,0.1,7771614.915254237,2344149.2372881356,0.059322033898305086,0.0028491428445519534,0.0008145437656775496,0.9576271186440678,31.813921978918174,10.857469130370577,0.711864406779661
0.2689976652986125,19.41107439994812,1000,38,20,MSELoss(),741698.5836864407,273189.94880589435,Adam,0.01,Leaky ReLU,25,30,24,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",650771.29296875,Overfitting,0.1,0.2,0.1,7941580.058262712,2225087.650423729,0.05084745762711865,0.003076330534186435,0.0006553958839997334,0.9830508474576272,35.63155071210053,8.179884207450737,0.6779661016949152
0.26388614578172565,16.030288219451904,1000,32,20,MSELoss(),668513.2547669491,361523.529525941,Adam,0.01,Leaky ReLU,25,30,30,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",658679.25,Overfitting,0.1,0.2,0.1,8038084.401483051,2005531.6758474577,0.06779661016949153,0.0052802876808080755,0.0011365149363528116,1.0,34.90887001409369,8.034252667831161,0.7203389830508474
0.21872623238180364,23.04300308227539,1000,56,20,MSELoss(),596427.3601694915,441969.1752521782,Adam,0.01,Leaky ReLU,25,30,36,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",673236.61328125,Test was better??,0.1,0.2,0.1,8215735.884533898,1789273.871822034,0.06779661016949153,0.0033478263935263633,0.0008524588429590025,0.9661016949152542,33.04556441509118,8.237975621627548,0.6610169491525424
0.2334388166666031,19.798774003982544,1000,45,20,MSELoss(),886446.2897245763,482654.62018165394,Adam,0.01,Leaky ReLU,29,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",603752.0283203125,Overfitting,0.1,0.2,0.1,7367785.3125,2659328.900423729,0.059322033898305086,0.003219174975391193,0.0007050463858739299,0.9830508474576272,36.06004363399441,10.096086469747252,0.6949152542372882
0.2982867199641008,14.521614789962769,1000,26,20,MSELoss(),329562.4830508475,79225.68727653683,Adam,0.01,Leaky ReLU,29,30,18,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",741869.7646484375,Test was better??,0.1,0.2,0.1,9053284.322033899,988683.9375,0.03389830508474576,0.0030997394775514,0.0005461442495412114,0.9915254237288136,41.41255926277678,3.4480376001131736,0.7711864406779662
0.19673949778079985,10.899290323257446,1000,30,20,MSELoss(),582181.7966101695,244012.19816090234,Adam,0.01,Leaky ReLU,29,30,24,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",681007.9091796875,Test was better??,0.1,0.2,0.1,8310563.421610169,1746538.810381356,0.07627118644067797,0.0029966043026218095,0.0006789262031631197,0.9915254237288136,41.73428232386961,6.664784188997948,0.7542372881355932
0.1958331557420584,9.776249647140503,1000,26,20,MSELoss(),596558.1242055085,223448.40666634293,Adam,0.01,Leaky ReLU,29,30,30,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",683029.4541015625,Test was better??,0.1,0.2,0.1,8335239.772245763,1789666.7966101696,0.05084745762711865,0.002834296672332685,0.0007249315750737816,0.9745762711864406,35.13455880900561,7.569279056484416,0.6271186440677966
0.22144211530685426,10.659262657165527,1000,25,20,MSELoss(),935582.591101695,569028.5907880667,Adam,0.01,Leaky ReLU,29,30,36,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",590051.3603515625,Overfitting,0.1,0.2,0.1,7200592.039194915,2806734.790254237,0.059322033898305086,0.0029017964833794887,0.0008689153927646703,0.9661016949152542,34.593534156427545,12.814264685420667,0.635593220338983
0.21455485066946814,13.838808059692383,1000,34,20,MSELoss(),728489.5031779661,366076.6386768866,Adam,0.01,Leaky ReLU,32,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",646186.5263671875,Overfitting,0.1,0.2,0.1,7885628.056144068,2185461.8983050846,0.03389830508474576,0.003566030204252703,0.0006110193883660802,1.0,38.4097323175204,6.555842985541133,0.6864406779661016
0.20445044100284576,9.733357429504395,1000,25,20,MSELoss(),516112.70868644066,130434.81659465726,Adam,0.01,Leaky ReLU,32,30,18,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",695297.6767578125,Test was better??,0.1,0.2,0.1,8484954.518008474,1548328.7076271186,0.06779661016949153,0.002841226862875697,0.0007528290004564165,0.9491525423728814,34.08345055782189,9.341931003635212,0.7288135593220338
0.30676237183312577,13.61796259880066,1000,24,20,MSELoss(),747568.75,129125.20687670626,Adam,0.01,Leaky ReLU,32,30,24,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",646879.919921875,Overfitting,0.1,0.2,0.1,7894094.332627119,2242696.122881356,0.05084745762711865,0.0028779209044888236,0.0008602514922208453,0.9576271186440678,33.621928974733514,9.999758785053835,0.6101694915254238
0.3779985328083453,16.607452630996704,1000,23,20,MSELoss(),1003012.6387711865,285511.24470464874,Adam,0.01,Leaky ReLU,32,30,30,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",572781.4453125,Overfitting,0.1,0.2,0.1,6989846.58368644,3009024.966101695,0.0423728813559322,0.003022028483998946,0.0008530788502450717,0.9576271186440678,28.768172142869336,13.074501199237371,0.652542372881356
0.27453108168229823,21.512492656707764,1000,41,20,MSELoss(),607806.3543432204,460648.4924614778,Adam,0.01,Leaky ReLU,32,30,36,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",665395.4658203125,Test was better??,0.1,0.2,0.1,8120045.275423729,1823413.3675847459,0.05084745762711865,0.00325322259460197,0.0007397264204682561,0.9915254237288136,34.836724016626,5.6192618194272965,0.7033898305084746
0.2808616980910301,14.19362187385559,1000,26,20,MSELoss(),457662.28601694916,135847.64527404145,Adam,0.01,Leaky ReLU,36,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",707059.765625,Test was better??,0.1,0.2,0.1,8628486.038135594,1372981.7266949152,0.0423728813559322,0.0033565717122825338,0.0005244963232159489,0.9915254237288136,40.06782428692963,5.15507046651032,0.7372881355932204
